"dependiente","tipo_dependiente","explicativa_principal","especificacion","modelo","termino","estimacion","error_std","estadistico","p_valor"
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","re","RENTA_NETA_MEDIA_HOGAR",0.00802723437858523,0.000374606595947195,21.4284384349622,3.83598929974394e-67
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","re","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",-0.000584171103775652,0.244998116242614,-0.00238439018525826,0.998098798207518
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","fe","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",2.09498742143282,0.433500956050774,4.83271695757793,2.15623846440787e-06
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","fe_tw","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.228766018176113,0.332664571454403,0.687677732485767,0.492196066010687
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","pool","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.861145891507994,0.253623634345363,3.39536925937809,0.000758241546793146
"ALQUILER_MED_M_T_INMU_COL","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","re","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",1.32863099369317,0.283618559780884,4.68456998977653,3.92302436277109e-06
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","fe","PLAZAS_DISPONIBLES_M_PER_MIL",-0.0103498960965997,0.0647671617656374,-0.159801600293235,0.873134833560883
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","fe","RENTA_NETA_MEDIA_HOGAR",0.007282807664588,0.000613349080445235,11.8738380748877,2.49469402044741e-27
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","fe_tw","PLAZAS_DISPONIBLES_M_PER_MIL",0.149836657211623,0.0658646222454066,2.27491864529858,0.0235578494037302
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","fe_tw","RENTA_NETA_MEDIA_HOGAR",0.00164753837363185,0.0017211967549786,0.957205135825583,0.339170866214415
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","pool","PLAZAS_DISPONIBLES_M_PER_MIL",0.242904419053869,0.0606260161560614,4.00660367371976,7.30363164110573e-05
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","pool","RENTA_NETA_MEDIA_HOGAR",0.00810832934426276,0.00136892237246374,5.92314765786875,6.64603373912135e-09
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","re","PLAZAS_DISPONIBLES_M_PER_MIL",0.103616729544724,0.0437672521696798,2.36744882093617,0.0183701535385582
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","con_control","re","RENTA_NETA_MEDIA_HOGAR",0.0070019452855796,0.000580796262338126,12.0557685020074,6.80472540934516e-29
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","fe","PLAZAS_DISPONIBLES_M_PER_MIL",0.447115450387778,0.0795862490520852,5.61799878387487,4.0918431967099e-08
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","fe_tw","PLAZAS_DISPONIBLES_M_PER_MIL",0.164839685702294,0.0616606823754576,2.67333541167401,0.00788580604672594
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","pool","PLAZAS_DISPONIBLES_M_PER_MIL",0.188694690483055,0.062148247825443,3.03620290330703,0.00254678524169899
"ALQUILER_MED_M_T_INMU_U","robustez","PLAZAS_DISPONIBLES_M_PER_MIL","sin_control","re","PLAZAS_DISPONIBLES_M_PER_MIL",0.310792320992244,0.0528962094416333,5.87551214487643,8.6593363128059e-09
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe","RENTA_NETA_MEDIA_HOGAR",0.00718444074494216,0.000619143338916548,11.6038408125562,2.37563631976554e-26
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.0974025572237962,0.309502141417883,0.314707215845351,0.753182249326598
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe_tw","RENTA_NETA_MEDIA_HOGAR",0.00156701889531611,0.00172873471569856,0.906454229839942,0.365362924601899
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","fe_tw","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.774883632175928,0.31610068114178,2.45138235506797,0.0147537146343646
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","pool","RENTA_NETA_MEDIA_HOGAR",0.0081852079527696,0.00137775277515282,5.94098455135514,6.01272790318224e-09
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","pool","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.989145470287391,0.294811744281562,3.35517661515784,0.00086630645307213
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","re","RENTA_NETA_MEDIA_HOGAR",0.00697167426177095,0.000583731306654771,11.9432933993621,1.86494213505758e-28
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","con_control","re","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.465593071871029,0.20136624711338,2.31217037882658,0.02125815692353
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","fe","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",2.21347987832417,0.333063995581237,6.64580953717732,1.23786795292095e-10
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","fe_tw","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.836444206918352,0.294848419939476,2.83686175795024,0.00483924790969365
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","pool","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",0.686797181358451,0.318324451456342,2.15753825449581,0.0315370208293725
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL","sin_control","re","VIVIENDAS_VACACIONALES_DISPONIBLES_M_PER_MIL",1.46587887816632,0.233098999815993,6.28865365927556,8.12673881446878e-10
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe","RENTA_NETA_MEDIA_HOGAR",0.00717152850517243,0.000648546234868298,11.0578523466855,2.11949904130988e-24
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.0934699508311244,0.296952238048948,0.314764257865999,0.753138974544453
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe_tw","RENTA_NETA_MEDIA_HOGAR",0.00139164030099153,0.00177176530867587,0.785454085920426,0.432756107884302
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","fe_tw","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.715563038499631,0.310217835945599,2.30664699313135,0.0216991873045731
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","pool","RENTA_NETA_MEDIA_HOGAR",0.00804435896257893,0.00139068263090253,5.78446784609531,1.43597672210014e-08
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","pool","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",1.0559541794834,0.322257050057461,3.27674500618409,0.00113859770802152
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","re","RENTA_NETA_MEDIA_HOGAR",0.006922405710877,0.000606424543658029,11.4151146804187,1.99571168609725e-26
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","con_control","re","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.427378453107102,0.2067895155257,2.06673172970409,0.0393806540322088
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","fe","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",2.31671323981538,0.298481861157467,7.76165503267609,1.04635524440244e-13
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","fe_tw","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.784407900715726,0.275998546645171,2.84207257701315,0.00476274972556392
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","pool","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",0.762038055315464,0.351159726500591,2.17006107992336,0.0305688374503958
"ALQUILER_MED_M_T_INMU_U","robustez","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL","sin_control","re","VIVIENDAS_VACACIONALES_RESERVADAS_M_PER_MIL",1.71361397642843,0.223034634245458,7.68317432951932,1.1298697572303e-13
